NeedleVerticalPosition,ForceY
-0.0220608,-0.01467614
-0.0220608,-0.006079894
-0.02228387,-0.01539205
-0.02228387,-0.02115912
-0.02228387,-0.01116543
-0.02204639,0.01266457
-0.02204639,0.02891872
-0.02204639,0.02561789
-0.02182332,0.03861491
-0.02182332,0.04705781
-0.02182332,0.03917208
-0.02182332,0.03344276
-0.0220608,0.01293151
-0.02229817,-0.01744366
-0.02229817,-0.02357597
-0.02275849,-0.04463853
-0.02299565,-0.07444225
-0.02345587,-0.09805407
-0.02367916,-0.113075
-0.02367916,-0.09391191
-0.02367916,-0.06637144
-0.02390256,-0.06181466
-0.02390256,-0.05749208
-0.02366551,-0.02420863
-0.02320496,0.03095797
-0.0229677,0.07076718
-0.02250704,0.1013874
-0.02204639,0.1387227
-0.02204639,0.1346696
-0.02182332,0.1178727
-0.02182332,0.1046882
-0.0220608,0.06466554
-0.02229817,0.02028731
-0.02275849,-0.02790469
-0.02299565,-0.06220414
-0.0239161,-0.1211207
-0.02437633,-0.176836
-0.02483657,-0.1887712
-0.02483657,-0.1664339
-0.02528391,0
-0.02528391,0
-0.02528391,0
-0.02504719,0
-0.02458663,9.742534E-06
-0.02388902,0.0752131
-0.02342835,0.1347799
-0.02273034,0.1804806
-0.02226957,0.2106963
-0.02157113,0.2341195
-0.02134806,0.2343438
-0.02134806,0.1898049
-0.0213628,0.1422901
-0.02182332,0.07516499
-0.02229817,-0.002932454
-0.02275849,-0.05895038
-0.02367916,-0.1320772
-0.02413949,-0.1856575
-0.02482346,-0.2112671
-0.02528391,0
-0.02550777,0
-0.02550777,0
-0.02527104,0
-0.02503421,0
-0.02457342,0.01055414
-0.02388902,0.08397261
-0.0231911,0.1538267
-0.02273034,0.190192
-0.02203199,0.21812
-0.02180881,0.2218264
-0.02134806,0.212176
-0.02158575,0.1726438
-0.02158575,0.1158902
-0.02228387,0.04072672
-0.02252124,-0.02708594
-0.02344212,-0.09501401
-0.02413949,-0.1737959
-0.02459984,-0.2013996
-0.02528391,0
-0.02528391,0
-0.02527104,0
-0.02527104,0
-0.02481036,-0.04713709
-0.0243497,0.02626072
-0.02388902,0.08049308
-0.02342835,0.1209957
-0.0229677,0.1510283
-0.02226957,0.1907221
-0.02204639,0.2026624
-0.02204639,0.1658986
-0.02204639,0.1251837
-0.02204639,0.0956025
-0.02228387,0.05760397
-0.0229677,-0.01406325
-0.02344212,-0.08174948
-0.02366551,-0.1032669
-0.02390256,-0.1037537
-0.02412606,-0.104786
-0.02412606,-0.08930308
-0.02388902,-0.04757268
-0.02388902,-0.01829807
-0.02342835,0.02028116
-0.0231911,0.06258847
-0.02273034,0.09446719
-0.02226957,0.1331579
-0.02180881,0.1624402
-0.02180881,0.1520139
-0.02180881,0.1154956
-0.02158575,0.1039775
-0.02182332,0.07819119
-0.02204639,0.03097934
-0.02252124,-0.02027811
-0.02298167,-0.07266108
-0.02344212,-0.1100853
-0.02344212,-0.1062416
-0.02344212,-0.07488651
-0.02344212,-0.05210573
-0.02320496,-0.01854091
-0.0229677,0.02100203
-0.02274441,0.04864318
-0.02250704,0.06946333
-0.02204639,0.1015831
-0.02204639,0.1078366
-0.02182332,0.09788471
-0.02182332,0.08966939
-0.02182332,0.07017525
-0.02182332,0.05601192
-0.0220608,0.02899794
-0.0220608,0.01043806
-0.02252124,-0.01989996
-0.02275849,-0.05639216
-0.02299565,-0.06885574
-0.02299565,-0.06181927
-0.02299565,-0.04186051
-0.02299565,-0.02735961
-0.02275849,-0.0003555352
-0.02252124,0.03436494
-0.02252124,0.04350622
-0.02228387,0.05152093
-0.02182332,0.08925169
-0.02182332,0.09999763
-0.02160038,0.09292921
-0.02160038,0.08680578
-0.02160038,0.06846989
-0.02183785,0.0386157
-0.0220608,0.002642856
-0.02229817,-0.02382478
-0.02253543,-0.04439729
-0.02253543,-0.04336888
-0.02275849,-0.0432903
-0.02275849,-0.04223324
-0.02275849,-0.02723133
-0.02275849,-0.0163318
-0.02275849,-0.008412837
-0.02229817,0.02919099
-0.02229817,0.05445304
-0.0220608,0.06035165
-0.0220608,0.06356926
-0.0220608,0.05081276
-0.02183785,0.05699709
-0.02183785,0.06049599
-0.02183785,0.04895511
-0.02229817,0.009799017
-0.02253543,-0.03314713
-0.02253543,-0.03535491
-0.02277259,-0.03817046
-0.02299565,-0.05381343
-0.02299565,-0.04931334
-0.02299565,-0.03277442
-0.02299565,-0.02075818
-0.02299565,-0.01202788
-0.02275849,0.01069892
-0.02253543,0.04170541
-0.02229817,0.06477926
-0.02229817,0.06630123
-0.02229817,0.0523982
-0.02229817,0.04229707
-0.02229817,0.03495816
-0.02229817,0.02962613
-0.02229817,0.02575218
-0.02253543,0.00705832
-0.02277259,-0.02236084
-0.02277259,-0.02826742
-0.02323269,-0.04815936
-0.02323269,-0.06056876
-0.02323269,-0.04135086
-0.02323269,-0.02738824
-0.02323269,-0.0172438
-0.02299565,0.006490928
-0.02299565,0.02268133
-0.02253543,0.05127243
-0.02253543,0.06998044
-0.02253543,0.05467205
-0.02229817,0.06016805
-0.02229817,0.0630922
-0.02253543,0.03362477
-0.02253543,0.01328908
-0.02253543,0.01348336
-0.02277259,-0.002757162
-0.02324656,-0.04351698
-0.02324656,-0.04351698
-0.02346963,-0.07162476
-0.02346963,-0.06392179
-0.02346963,-0.0441857
-0.02346963,-0.02984658
-0.02346963,-0.01942861
-0.02323269,0.004205971
-0.02300964,0.03624674
-0.02277259,0.05988161
-0.02277259,0.06144109
-0.02277259,0.04806875
-0.02277259,0.03835318
-0.02254962,0.04582041
-0.02254962,0.05025182
-0.02277259,0.02571568
-0.02300964,-0.008542454
-0.02324656,-0.03563515
-0.02324656,-0.03831301
-0.0234834,-0.04154344
-0.02370646,-0.05835079
-0.02370646,-0.05466772
-0.02370646,-0.03786077
-0.02370646,-0.02564981
-0.02370646,-0.01677802
-0.02346963,0.00590534
-0.02346963,0.02133133
-0.02300964,0.04985282
-0.02300964,0.06851028
-0.02300964,0.05280592
-0.02277259,0.05775855
-0.02300964,0.04377824
-0.02300964,0.01980335
-0.02324656,0.0009671021
-0.02324656,-0.01165802
-0.0234834,-0.02297335
-0.02370646,-0.04540393
-0.02394319,-0.0616127
-0.02394319,-0.05845532
-0.02394319,-0.04101098
-0.02394319,-0.02833693
-0.02394319,-0.01912869
-0.02370646,0.003894739
-0.02370646,0.01956981
-0.02346963,0.03247102
-0.02346963,0.04078011
-0.02346963,0.03188469
-0.02324656,0.04084138
-0.02324656,0.04635102
-0.02324656,0.03630756
-0.02324656,0.02901056
-0.02370646,-0.008205062
-0.02370646,-0.03318983
-0.02394319,-0.03868579
-0.02417981,-0.0574488
-0.02440298,-0.07108487
-0.02463949,-0.08199127
-0.02463949,-0.07422671
-0.02440298,-0.03728095
-0.02440298,-0.01147817
-0.02416635,0.008705454
-0.02416635,0.02231254
-0.02370646,0.04895844
-0.02370646,0.06625133
-0.02370646,0.04999207
-0.02370646,0.03817901
-0.02370646,0.02959633
-0.02370646,0.02336065
-0.02370646,0.01883016
-0.02394319,-0.0008994197
-0.02417981,-0.03034873
-0.02441631,-0.05195957
-0.02463949,-0.06744326
-0.02463949,-0.06289081
-0.02463949,-0.04540532
-0.02463949,-0.03270136
-0.02463949,-0.02347139
-0.02463949,-0.01676543
-0.02440298,0.004506384
-0.02440298,0.01890751
-0.02394319,0.04613102
-0.02394319,0.06384649
-0.02394319,0.04784648
-0.02394319,0.0362218
-0.02394319,0.02777597
-0.02394319,0.02163972
-0.02417981,0.0009923996
-0.02441631,-0.02935583
-0.02441631,-0.03562723
-0.02487589,-0.0569654
-0.02487589,-0.07042788
-0.02487589,-0.05127913
-0.02487589,-0.03736675
-0.02487589,-0.02725882
-0.02487589,-0.01991497
-0.02463949,0.002399958
-0.02463949,0.01756007
-0.02441631,0.02791228
-0.02417981,0.05150203
-0.02394319,0.06997357
-0.02394319,0.06671292
-0.02394319,0.04992906
-0.02394319,0.03773488
-0.02417981,0.01251179
-0.02441631,-0.02133694
-0.02441631,-0.02997878
-0.0246527,-0.03730933
-0.0246527,-0.04158978
-0.0246527,-0.02995145
-0.02487589,-0.03701262
-0.02487589,-0.04114532
-0.02487589,-0.03000411
-0.02487589,-0.02190954
-0.02441631,0.01601652
-0.02441631,0.04151493
-0.02417981,0.04714502
-0.02394319,0.0665049
-0.02372012,0.07969527
-0.0234834,0.08989232
-0.0234834,0.08253809
-0.02326044,0.07755412
-0.02349716,0.05689612
-0.02372012,0.01311054
-0.02395674,-0.01935851
-0.02419325,-0.04376779
-0.02419325,-0.04569282
-0.0246527,-0.06398529
-0.0246527,-0.07523524
-0.0246527,-0.05439631
-0.0246527,-0.03925593
-0.0246527,-0.02825581
-0.0246527,-0.02026375
-0.02441631,0.001887863
-0.02441631,0.0169296
-0.02395674,0.04458733
-0.02372012,0.07908691
-0.0234834,0.09073441
-0.02302362,0.1151064
-0.02302362,0.1157707
-0.02280077,0.1025432
-0.0230376,0.07543258
-0.0230376,0.04274694
-0.02327432,0.01749427
-0.02373379,-0.03143792
-0.0239703,-0.06617934
-0.02419325,-0.07708732
-0.02442965,-0.08515643
-0.0246527,-0.09142794
-0.0246527,-0.0803877
-0.0246527,-0.05813979
-0.0246527,-0.04197573
-0.0246527,-0.03023186
-0.02441631,-0.005197128
-0.02441631,0.01193982
-0.02372012,0.05801984
-0.0234834,0.1048793
-0.02302362,0.1249887
-0.02302362,0.1224957
-0.02280077,0.1074964
-0.02280077,0.09561501
-0.02257804,0.08829526
-0.02281488,0.06585484
-0.0230376,0.02098632
-0.02349716,-0.02783725
-0.02373379,-0.06347666
-0.02419325,-0.06629538
-0.02419325,-0.06629538
-0.0246527,-0.09362354
-0.0246527,-0.09647842
-0.0246527,-0.06983038
-0.0246527,-0.05046944
-0.02441631,-0.02025317
-0.02441631,0.0006538405
-0.02441631,0.001138157
-0.02417981,0.01792684
-0.02372012,0.06103981
-0.0234834,0.09162959
-0.02324656,0.1001584
-0.02302362,0.1058183
-0.02302362,0.0939095
-0.02302362,0.0939095
-0.02302362,0.071236
-0.02326044,0.03823235
-0.02326044,0.01532469
-0.02349716,-0.002637078
-0.02395674,-0.04615689
-0.02395674,-0.0608129
-0.02419325,-0.05909498
-0.02419325,-0.0568048
-0.02419325,-0.04023262
-0.02419325,-0.02819222
-0.02395674,-0.003125738
-0.02395674,0.01403745
-0.02395674,0.0116353
-0.02395674,0.009890027
-0.02395674,0.008622016
-0.02372012,0.02359125
-0.02372012,0.03340767
-0.02372012,0.02610675
-0.02372012,0.02080233
-0.02372012,0.01694844
-0.02372012,0.01414843
-0.02372012,0.0121141
-0.02372012,0.01063607
-0.02372012,0.009562221
-0.02372012,0.008782024
-0.02372012,0.008215178
-0.02372012,0.00780334
-0.02372012,0.007504122
-0.02372012,0.007286727
-0.02372012,0.007128781
-0.02372012,0.007014026
-0.02372012,0.006930652
-0.02395674,-0.00932149
-0.02395674,-0.02007139
-0.02395674,-0.01314623
-0.02395674,-0.008114804
-0.02395674,-0.00445926
-0.02395674,-0.001803352
-0.02395674,0.000126279
-0.02395674,0.001528237
-0.02395674,0.00254682
-0.02395674,0.003286863
-0.02395674,0.003824536
-0.02395674,0.004215179
-0.02395674,0.004498997
-0.02395674,0.004705203
-0.02395674,0.00485502
-0.02395674,0.004963869
-0.02395674,0.005042952
-0.02395674,0.00510041
-0.02395674,0.005142155
-0.02395674,0.005172485
-0.02395674,0.005194521
-0.02395674,0.00521053
-0.02395674,0.005222162
-0.02395674,0.005230614
-0.02395674,0.005236753
-0.02395674,0.005241214
-0.02395674,0.005244455
-0.02395674,0.00524681
-0.02395674,0.005248521
-0.02395674,0.005249764
-0.02395674,0.005250667
-0.02395674,0.005251323
-0.02395674,0.0052518
-0.02395674,0.005252147
-0.02395674,0.005252398
-0.02395674,0.005252581
-0.02395674,0.005252714
-0.02395674,0.00525281
-0.02395674,0.005252881
-0.02395674,0.005252931
-0.02395674,0.005252969
-0.02395674,0.005252996
-0.02395674,0.005253015
-0.02395674,0.005253029
-0.02395674,0.005253039
-0.02395674,0.005253047
-0.02395674,0.005253052
-0.02395674,0.005253056
-0.02395674,0.005253059
-0.02395674,0.005253061
-0.02395674,0.005253063
-0.02395674,0.005253064
-0.02395674,0.005253064
-0.02395674,0.005253065
-0.02395674,0.005253066
-0.02395674,0.005253066
-0.02395674,0.005253066
-0.02395674,0.005253066
-0.02395674,0.005253066
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02395674,0.005253067
-0.02372012,0.02088187
-0.02372012,0.03117896
-0.02372012,0.02448751
-0.02372012,0.01962588
-0.02372012,0.0160937
-0.02372012,0.01352742
-0.02372012,0.01166291
-0.02372012,0.01030826
-0.02372012,0.009324055
-0.02372012,0.008608987
-0.02372012,0.008089459
-0.02372012,0.007711999
-0.02372012,0.007437759
-0.02372012,0.007238512
-0.02372012,0.00709375
-0.02372012,0.006988575
-0.02372012,0.006912161
-0.02372012,0.006856642
-0.02349716,0.02216085
-0.02349716,0.03228314
-0.02349716,0.02566494
-0.02349716,0.02085654
-0.02349716,0.01736303
-0.02349716,0.01482485
-0.02349716,0.01298075
-0.02349716,0.01164093
-0.02349716,0.0106675
-0.02349716,0.009960257
-0.02349716,0.009446417
-0.02349716,0.00907309
-0.02349716,0.008801852
-0.02349716,0.008604786
-0.02349716,0.008461609
-0.02349716,0.008357585
-0.02349716,0.008282008
-0.02349716,0.008227098
-0.02349716,0.008227098
-0.02349716,0.008187203
-0.02349716,0.008158217
-0.02349716,0.008137158
-0.02349716,0.008121858
-0.02349716,0.008110742
-0.02349716,0.008102666
-0.02349716,0.008096797
-0.02349716,0.008092534
-0.02349716,0.008089436
-0.02349716,0.008087186
-0.02349716,0.008085551
-0.02349716,0.008084363
-0.02349716,0.0080835
-0.02349716,0.008082873
-0.02349716,0.008082418
-0.02349716,0.008082086
-0.02349716,0.008081846
-0.02349716,0.008081671
-0.02349716,0.008081544
-0.02349716,0.008081452
-0.02349716,0.008081385
-0.02349716,0.008081337
-0.02349716,0.008081301
-0.02349716,0.008081275
-0.02349716,0.008081256
-0.02349716,0.008081243
-0.02349716,0.008081233
-0.02349716,0.008081226
-0.02349716,0.008081221
-0.02349716,0.008081217
-0.02349716,0.008081215
-0.02349716,0.008081213
-0.02349716,0.008081211
-0.02349716,0.00808121
-0.02349716,0.008081209
-0.02349716,0.008081209
-0.02349716,0.008081208
-0.02349716,0.008081208
-0.02349716,0.008081208
-0.02327432,0.02351719
-0.02327432,0.03373577
-0.02327432,0.02709533
-0.02327432,0.02227077
-0.02327432,0.01876552
-0.02327432,0.01621881
-0.02327432,0.01436852
-0.02327432,0.0130242
-0.02327432,0.0120475
-0.02327432,0.01133788
-0.02327432,0.01082231
-0.02327432,0.01044773
-0.02327432,0.01017558
-0.0230516,0.02533169
-0.0230516,0.03534769
-0.0230516,0.02864127
-0.0230516,0.02376877
-0.0230516,0.02022869
-0.0230516,0.01765667
-0.0230516,0.01578799
-0.0230516,0.01443031
-0.0230516,0.0134439
-0.0230516,0.01272723
-0.0230516,0.01220654
-0.0230516,0.01182824
-0.0230516,0.01155339
-0.0230516,0.01135369
-0.0230516,0.01120861
-0.0230516,0.0111032
-0.0230516,0.01102661
-0.0230516,0.01097097
-0.0230516,0.01093054
-0.02282897,0.02638241
-0.02282897,0.03661352
-0.02282897,0.02993559
-0.02282897,0.02508378
-0.02282897,0.02155874
-0.02282897,0.01899765
-0.02282897,0.01713691
-0.02282897,0.015785
-0.02282897,0.01480278
-0.02282897,0.01408916
-0.02282897,0.01357068
-0.02282897,0.01319398
-0.02282897,0.01292029
-0.02282897,0.01272145
-0.02282897,0.01257698
-0.02282897,0.01247202
-0.02282897,0.01239576
-0.02282897,0.01234035
-0.02282897,0.0123001
-0.02282897,0.01227085
-0.02282897,0.0122496
-0.02282897,0.01223416
-0.02260647,0.02760625
-0.02260647,0.03777992
-0.02260647,0.03115745
-0.02260647,0.02634595
-0.02260647,0.02285019
-0.02260647,0.02031038
-0.02260647,0.01846509
-0.02260647,0.01712441
-0.02260647,0.01615035
-0.02260647,0.01544265
-0.02260647,0.01492848
-0.02260647,0.01455491
-0.02260647,0.0142835
-0.02260647,0.01408631
-0.02260647,0.01394304
-0.02260647,0.01383895
-0.02260647,0.01376332
-0.02260647,0.01370838
-0.02260647,0.01366846
-0.02260647,0.01363945
-0.02260647,0.01361838
-0.02260647,0.01360307
-0.02260647,0.01359195
-0.02260647,0.01358386
-0.02260647,0.01357799
-0.02260647,0.01357373
-0.02260647,0.01357063
-0.02260647,0.01356838
-0.02260647,0.01356674
-0.02260647,0.01356555
-0.02260647,0.01356469
-0.02260647,0.01356406
-0.02260647,0.0135636
-0.02260647,0.01356327
-0.02260647,0.01356303
-0.02260647,0.01356286
-0.02260647,0.01356273
-0.02260647,0.01356264
-0.02260647,0.01356257
-0.02260647,0.01356252
-0.02260647,0.01356249
-0.02260647,0.01356246
-0.02260647,0.01356244
-0.02260647,0.01356243
-0.02238408,0.02901251
-0.02238408,0.03924333
-0.02238408,0.03259493
-0.02238408,0.02776458
-0.02238408,0.02425513
-0.02238408,0.02170537
-0.02238408,0.01985285
-0.02238408,0.01850692
-0.02238408,0.01752905
-0.02238408,0.01681858
-0.02238408,0.01630239
-0.02238408,0.01592736
-0.02238408,0.01565489
-0.02238408,0.01545692
-0.02238408,0.01531309
-0.02238408,0.01520859
-0.02238408,0.01513267
-0.02238408,0.01507751
-0.02238408,0.01503743
-0.02238408,0.01500832
-0.02238408,0.01498716
-0.02238408,0.01497179
-0.02238408,0.01496062
-0.02238408,0.01495251
-0.02238408,0.01494661
-0.02238408,0.01494233
-0.02238408,0.01493922
-0.02238408,0.01493696
-0.02238408,0.01493532
-0.02238408,0.01493412
-0.02238408,0.01493326
-0.02238408,0.01493263
-0.02238408,0.01493217
-0.02238408,0.01493184
-0.02214736,0.03126637
-0.02214736,0.0420757
-0.02214736,0.03505113
-0.02214736,0.02994748
-0.02214736,0.02623946
-0.02214736,0.02354542
-0.02214736,0.02158809
-0.02214736,0.02016601
-0.02214736,0.01913281
-0.02214736,0.01838214
-0.02214736,0.01783675
-0.02214736,0.0174405
-0.02214736,0.01715261
-0.02214736,0.01694344
-0.02214736,0.01679147
-0.02214736,0.01668106
-0.02214736,0.01660084
-0.02214736,0.01654256
-0.02214736,0.01650021
-0.02214736,0.01646945
-0.02214736,0.0164471
-0.02214736,0.01643086
-0.02214736,0.01641906
-0.02214736,0.01641049
-0.02214736,0.01640426
-0.02214736,0.01639973
-0.02214736,0.01639644
-0.02214736,0.01639406
-0.02214736,0.01639232
-0.02214736,0.01639106
-0.02214736,0.01639014
-0.02214736,0.01638948
-0.02214736,0.016389
-0.02214736,0.01638864
-0.02214736,0.01638839
-0.02214736,0.0163882
-0.02214736,0.01638807
-0.02214736,0.01638797
-0.02214736,0.0163879
-0.02214736,0.01638785
-0.02214736,0.01638781
-0.02214736,0.01638778
-0.02191052,0.03292972
-0.02191052,0.04388925
-0.02191052,0.0367673
-0.02191052,0.03159289
-0.02191052,0.02783347
-0.02191052,0.02510209
-0.02191052,0.02311763
-0.02191052,0.02167583
-0.02191052,0.0206283
-0.02191052,0.01986723
-0.02191052,0.01931428
-0.02191052,0.01891254
-0.02191052,0.01862065
-0.02191052,0.01840859
-0.02191052,0.01825451
-0.02191052,0.01814257
-0.02191052,0.01806124
-0.02191052,0.01800215
-0.02191052,0.01795922
-0.02191052,0.01792803
-0.02191052,0.01790536
-0.02191052,0.0178889
-0.02191052,0.01787694
-0.02191052,0.01786825
-0.02191052,0.01786193
-0.02191052,0.01785734
-0.02191052,0.01785401
-0.02191052,0.01785159
-0.02191052,0.01784983
-0.02191052,0.01784855
-0.02191052,0.01784762
-0.02191052,0.01784695
-0.02191052,0.01784646
-0.02191052,0.0178461
-0.02191052,0.01784584
-0.02191052,0.01784565
-0.02191052,0.01784552
-0.02191052,0.01784542
-0.02191052,0.01784535
-0.02191052,0.01784529
-0.02191052,0.01784525
-0.02191052,0.01784523
-0.02191052,0.01784521
-0.02191052,0.01784519
-0.02191052,0.01784518
-0.02191052,0.01784517
-0.02191052,0.01784517
-0.02191052,0.01784516
-0.02191052,0.01784516
-0.02191052,0.01784516
-0.02191052,0.01784516
-0.02191052,0.01784516
-0.02191052,0.01784516
-0.02167358,0.03287576
-0.02167358,0.03287576
-0.02167358,0.04273675
-0.02167358,0.03632869
-0.02167358,0.03167297
-0.02167358,0.02829038
-0.02167358,0.02583279
-0.02167358,0.02404725
-0.02167358,0.02274998
-0.02167358,0.02180745
-0.02167358,0.02112267
-0.02167358,0.02062514
-0.02167358,0.02026367
-0.02167358,0.02000105
-0.02167358,0.01981024
-0.02167358,0.01967161
-0.02167358,0.01957089
-0.02167358,0.01949771
-0.02167358,0.01944454
-0.02167358,0.01940591
-0.02167358,0.01937785
-0.02167358,0.01935746
-0.02167358,0.01934264
-0.02167358,0.01933188
-0.02167358,0.01932406
-0.02143653,0.03561182
-0.02143653,0.04638572
-0.02143653,0.03937873
-0.02143653,0.03428786
-0.02143653,0.03058911
-0.02143653,0.02790182
-0.02143653,0.02594939
-0.02143653,0.02453087
-0.02143653,0.02350025
-0.02143653,0.02275146
-0.02143653,0.02220743
-0.02143653,0.02181217
-0.02143653,0.021525
-0.02143653,0.02131636
-0.02143653,0.02116477
-0.02143653,0.02105464
-0.02143653,0.02097462
-0.02143653,0.02091648
-0.02143653,0.02087425
-0.02143653,0.02084356
-0.02143653,0.02082126
-0.02143653,0.02080506
-0.02143653,0.02079329
-0.02143653,0.02078474
-0.02143653,0.02077853
-0.02143653,0.02077401
-0.02143653,0.02077074
-0.02143653,0.02076835
-0.02143653,0.02076662
-0.02143653,0.02076536
-0.02143653,0.02076445
-0.02143653,0.02076379
-0.02143653,0.0207633
-0.02143653,0.02076295
-0.02143653,0.0207627
-0.02143653,0.02076251
